FIPSCode,State,JurisdictionName,E1a,E1b,E1c,E1d,E1e_Other,E1e,E1f_Other,E1f,E1Comments,E2a,E2b,E2c,E2d,E2e,E2f,E2g,E2h,E2i,E2j_Other,E2j,E2k_Other,E2k,E2l_Other,E2l,E2m_Other,E2m,E2n_Other,E2n,E2o_Other,E2o,E2p_Other,E2p,E2Comments
4509100000,SC,YORK COUNTY,1376,801,-888888: Not Applicable,575, ,-999999: Data Not Available, ,-999999: Data Not Available, ,391,30,127,3,-888888: Not Applicable,-888888: Not Applicable,-888888: Not Applicable,0,13,ARRIVED AT POLLS AFTER 7PM,2,SUBMITTED FALSE AFFIDAVIT UNDER REASONABLE IMPEDIMENT EXCEPTION,0,BALLOT RETURNED BY UNAUTHORIZED PERSON,0,OTHER,9, ,-999999: Data Not Available, ,-999999: Data Not Available, ,-999999: Data Not Available, 
4600300000,SD,AURORA,1,0,0,0, ,0, ,0, ,1,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4600500000,SD,BEADLE,3,0,0,0, ,0, ,0, ,2,1,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4600700000,SD,BENNETT,3,0,0,0, ,0, ,0, ,2,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4600900000,SD,BON HOMME,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4601100000,SD,BROOKINGS,14,1,0,13, ,0, ,0, ,7,6,0,0,0,0,0,0,13, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4601300000,SD,BROWN,22,17,0,5, ,0, ,0, ,4,0,0,0,0,0,0,0,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4601500000,SD,BRULE,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4601700000,SD,BUFFALO,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4601900000,SD,BUTTE,9,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4602100000,SD,CAMPBELL,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4602300000,SD,CHARLES MIX,4,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4602500000,SD,CLARK,3,1,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4602700000,SD,CLAY,1,1,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4602900000,SD,CODINGTON,1,0,0,1, ,0, ,0, ,1,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4603100000,SD,CORSON,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4603300000,SD,CUSTER,5,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4603500000,SD,DAVISON,1,0,0,1, ,0, ,0, ,1,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4603700000,SD,DAY,1,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4603900000,SD,DEUEL,3,0,0,3, ,0, ,0, ,3,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4604100000,SD,DEWEY,3,1,0,2, ,0, ,0, ,2,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4604300000,SD,DOUGLAS,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4604500000,SD,EDMUNDS,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4604700000,SD,FALL RIVER,4,0,0,4, ,0, ,0, ,4,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4604900000,SD,FAULK,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4605100000,SD,GRANT,7,2,0,5, ,0, ,0, ,5,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4605300000,SD,GREGORY,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4605500000,SD,HAAKON,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4605700000,SD,HAMLIN,5,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4605900000,SD,HAND,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4606100000,SD,HANSON,1,0,0,0, ,0, ,0, ,1,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4606300000,SD,HARDING,1,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4606500000,SD,HUGHES,9,2,0,7, ,0, ,0, ,7,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4606700000,SD,HUTCHINSON,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4606900000,SD,HYDE,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4607100000,SD,JACKSON,5,1,0,4, ,0, ,0, ,1,3,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4607300000,SD,JERAULD,1,0,0,1, ,0, ,0, ,1,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4607500000,SD,JONES,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4607700000,SD,KINGSBURY,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4607900000,SD,LAKE,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4608100000,SD,LAWRENCE,4,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4608300000,SD,LINCOLN,3,0,0,3, ,0, ,0, ,3,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4608500000,SD,LYMAN,3,0,0,3, ,0, ,0, ,3,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4608700000,SD,MCCOOK,2,0,0,2, ,0, ,0, ,2,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4608900000,SD,MCPHERSON,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4609100000,SD,MARSHALL,4,0,0,4, ,0, ,0, ,4,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4609300000,SD,MEADE,5,0,0,5, ,0, ,0, ,4,1,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4609500000,SD,MELLETTE,5,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4609700000,SD,MINER,1,0,0,0, ,0, ,0, ,1,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4609900000,SD,MINNEHAHA,79,0,0,0, ,0, ,0, ,43,5,11,0,0,2,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4610100000,SD,MOODY,3,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4610300000,SD,PENNINGTON,10,2,0,8, ,0, ,0, ,7,0,1,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4610500000,SD,PERKINS,1,0,0,1, ,0, ,0, ,1,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4610700000,SD,POTTER,2,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4610900000,SD,ROBERTS,14,4,0,0, ,0, ,0, ,10,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4611100000,SD,SANBORN,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4611300000,SD,OGLALA LAKOTA,104,9,0,95, ,0, ,0, ,56,19,20,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4611500000,SD,SPINK,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4611700000,SD,STANLEY,5,0,0,0, ,0, ,0, ,5,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4611900000,SD,SULLY,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4612100000,SD,TODD,14,0,0,0, ,0, ,0, ,0,0,13,0,0,0,1,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4612300000,SD,TRIPP,1,0,0,1, ,0, ,0, ,0,0,1,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4612500000,SD,TURNER,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4612700000,SD,UNION,4,2,0,2, ,0, ,0, ,2,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4612900000,SD,WALWORTH,0,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4613500000,SD,YANKTON,7,7,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4613700000,SD,ZIEBACH,1,0,0,0, ,0, ,0, ,0,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4700100000,TN,ANDERSON COUNTY,179,14,0,165, ,0, ,0, ,89,0,0,35,40,0,0,0,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4700300000,TN,BEDFORD COUNTY,153,36,0,117, ,0, ,0, ,97,0,0,0,12,0,8,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4700500000,TN,BENTON COUNTY,3,1,0,2, ,0, ,0, ,2,0,0,0,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4700700000,TN,BLEDSOE COUNTY,28,2,0,26, ,0, ,0, ,25,0,0,1,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4700900000,TN,BLOUNT COUNTY,260,70,0,190, ,0, ,0, ,155,8,8,7,2,0,2,0,8, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4701100000,TN,BRADLEY COUNTY,37,4,0,33, ,0, ,0, ,20,0,0,10,0,0,3,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
4701300000,TN,CAMPBELL COUNTY,25,11,0,14, ,0, ,0, ,10,0,0,4,0,0,0,0,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, 
